date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-01-26,33,24,0.0,10.2,6,59,10:46 PM,10:20 AM,05:52 AM,05:59 PM,23,31,31,27,10,47,80,3.6,1011,33,10,213,7,pontianak
2019-01-27,33,24,0.0,11.6,6,51,11:35 PM,11:10 AM,05:52 AM,05:59 PM,24,31,31,28,10,56,81,5.2,1010,33,8,210,7,pontianak
2019-01-28,35,24,0.0,11.6,6,44,No moonrise,11:58 AM,05:52 AM,05:59 PM,24,32,32,28,9,56,82,13.8,1010,35,8,221,6,pontianak
2019-01-29,32,23,0.0,7.4,6,37,12:23 AM,12:46 PM,05:52 AM,05:59 PM,24,31,31,27,7,75,85,10.3,1010,32,8,113,5,pontianak
2019-01-30,29,24,0.0,9.1,6,30,01:11 AM,01:35 PM,05:52 AM,06:00 PM,25,31,31,26,7,68,91,34.6,1011,29,7,188,4,pontianak
2019-01-31,31,24,0.0,7.8,6,26,02:00 AM,02:24 PM,05:53 AM,06:00 PM,24,30,30,27,6,66,85,2.9,1011,31,8,140,4,pontianak
2019-02-01,32,24,0.0,10.5,6,8,02:49 AM,03:13 PM,05:53 AM,06:00 PM,24,31,31,27,6,54,86,13.2,1011,32,7,140,4,pontianak
2019-02-02,32,24,0.0,10.5,6,1,03:39 AM,04:03 PM,05:53 AM,06:00 PM,24,31,31,27,6,60,88,22.7,1011,32,4,156,3,pontianak
2019-02-03,33,24,0.0,9.1,6,0,04:28 AM,04:51 PM,05:53 AM,06:00 PM,25,32,32,28,5,76,86,20.1,1011,33,5,154,3,pontianak
2019-02-04,33,24,0.0,9.1,6,0,05:16 AM,05:39 PM,05:53 AM,06:00 PM,24,32,32,28,7,77,85,22.2,1011,33,6,139,4,pontianak
2019-02-05,30,24,0.0,9.1,6,0,06:03 AM,06:24 PM,05:53 AM,06:00 PM,24,31,31,27,8,69,88,28.2,1011,30,9,87,4,pontianak
2019-02-06,33,24,0.0,9.1,6,7,06:48 AM,07:09 PM,05:53 AM,06:00 PM,24,31,31,27,6,74,84,13.7,1011,33,7,165,4,pontianak
2019-02-07,32,24,0.0,10.5,6,14,07:32 AM,07:52 PM,05:53 AM,06:00 PM,24,32,32,28,6,70,84,9.2,1011,32,8,164,4,pontianak
2019-02-08,34,25,0.0,7.8,6,22,08:14 AM,08:34 PM,05:54 AM,06:00 PM,24,32,32,28,6,82,81,6.9,1011,34,9,199,4,pontianak
2019-02-09,34,25,0.0,12.5,6,29,08:56 AM,09:17 PM,05:54 AM,06:00 PM,23,32,32,28,6,55,78,0.2,1011,34,13,228,4,pontianak
2019-02-10,32,24,0.0,12.5,6,37,09:39 AM,09:59 PM,05:54 AM,06:00 PM,24,31,31,27,7,55,82,1.5,1012,32,12,178,5,pontianak
2019-02-11,32,24,0.0,10.5,6,44,10:22 AM,10:43 PM,05:54 AM,06:00 PM,24,31,31,27,7,67,83,13.0,1013,32,11,142,5,pontianak
2019-02-12,33,24,0.0,10.5,6,52,11:08 AM,11:31 PM,05:54 AM,06:00 PM,24,31,31,27,7,61,85,11.4,1013,33,12,161,4,pontianak
2019-02-13,33,25,0.0,10.5,6,60,11:56 AM,No moonset,05:54 AM,06:00 PM,24,31,31,27,5,67,87,24.5,1013,33,8,196,3,pontianak
2019-02-14,35,24,0.0,7.8,6,67,12:48 PM,12:20 AM,05:54 AM,06:00 PM,24,32,32,27,7,79,84,12.8,1012,35,9,151,5,pontianak
2019-02-15,33,24,0.0,10.5,6,75,01:45 PM,01:15 AM,05:54 AM,06:00 PM,24,31,31,27,6,73,86,24.3,1012,33,9,187,4,pontianak
2019-02-16,32,24,0.0,11.8,6,82,02:45 PM,02:13 AM,05:54 AM,06:00 PM,24,31,31,27,6,71,86,34.6,1012,32,9,136,3,pontianak
2019-02-17,32,24,0.0,7.8,6,90,03:47 PM,03:15 AM,05:53 AM,06:00 PM,24,31,31,27,7,82,84,9.8,1012,32,11,168,4,pontianak
2019-02-18,33,24,0.0,9.1,6,97,04:49 PM,04:17 AM,05:53 AM,06:00 PM,24,32,32,28,4,62,82,7.1,1012,33,12,178,3,pontianak
2019-02-19,33,24,0.0,11.8,6,100,05:50 PM,05:19 AM,05:53 AM,06:00 PM,25,32,32,27,5,61,86,20.1,1012,33,8,160,3,pontianak
2019-02-20,31,24,0.0,9.1,6,88,06:47 PM,06:17 AM,05:53 AM,06:00 PM,25,32,32,27,5,68,90,21.5,1013,31,5,210,3,pontianak
2019-02-21,32,24,0.0,10.5,6,80,07:43 PM,07:14 AM,05:53 AM,06:00 PM,25,31,31,27,6,56,88,24.9,1012,32,4,129,3,pontianak
2019-02-22,30,24,0.0,9.1,6,73,08:35 PM,08:08 AM,05:53 AM,06:00 PM,25,31,31,27,5,70,90,14.3,1011,30,6,167,3,pontianak
2019-02-23,34,24,0.0,10.5,6,65,09:26 PM,09:00 AM,05:53 AM,06:00 PM,24,31,31,27,6,73,85,20.9,1010,34,10,169,4,pontianak
2019-02-24,29,24,0.0,6.0,6,57,10:16 PM,09:50 AM,05:53 AM,05:59 PM,25,30,30,26,5,84,92,31.3,1010,29,5,127,3,pontianak
2019-02-25,34,24,0.0,6.0,6,50,11:06 PM,10:40 AM,05:53 AM,05:59 PM,24,31,31,27,7,80,86,22.4,1010,34,4,144,4,pontianak
2019-02-26,32,24,0.0,6.0,6,42,11:56 PM,11:30 AM,05:52 AM,05:59 PM,24,31,31,27,7,70,87,38.6,1009,32,7,112,4,pontianak
2019-02-27,32,24,0.0,6.0,6,35,No moonrise,12:20 PM,05:52 AM,05:59 PM,25,32,32,27,7,71,89,33.7,1008,32,8,113,4,pontianak
2019-02-28,29,24,0.0,6.0,6,27,12:46 AM,01:10 PM,05:52 AM,05:59 PM,25,31,31,26,6,77,93,40.7,1009,29,4,156,3,pontianak
2019-03-01,29,24,0.0,7.4,6,26,01:36 AM,01:59 PM,05:52 AM,05:59 PM,24,29,29,26,6,70,88,1.9,1010,29,9,168,4,pontianak
2019-03-02,32,24,0.0,7.4,6,19,02:25 AM,02:48 PM,05:52 AM,05:58 PM,24,31,31,27,7,77,86,21.0,1009,32,8,208,5,pontianak
2019-03-03,34,24,0.0,10.2,6,12,03:13 AM,03:36 PM,05:52 AM,05:58 PM,23,31,31,28,7,59,80,5.3,1009,34,8,200,5,pontianak
2019-03-04,34,24,0.0,11.6,7,4,04:00 AM,04:22 PM,05:51 AM,05:58 PM,23,32,32,28,6,36,77,0.3,1009,34,8,241,5,pontianak
2019-03-05,31,24,0.0,7.4,6,0,04:46 AM,05:07 PM,05:51 AM,05:58 PM,25,31,31,27,6,72,89,24.3,1009,31,7,207,4,pontianak
2019-03-06,29,24,0.0,6.0,6,0,05:30 AM,05:51 PM,05:51 AM,05:57 PM,24,30,30,26,6,77,87,14.1,1011,29,8,232,4,pontianak
2019-03-07,34,24,0.0,7.4,6,3,06:13 AM,06:33 PM,05:51 AM,05:57 PM,24,32,32,28,5,78,82,18.2,1011,34,9,162,3,pontianak
2019-03-08,32,25,0.0,7.4,6,10,06:55 AM,07:16 PM,05:51 AM,05:57 PM,24,31,31,27,5,72,85,20.1,1011,32,8,191,3,pontianak
2019-03-09,33,24,0.0,10.2,6,17,07:38 AM,07:58 PM,05:50 AM,05:57 PM,24,31,31,27,6,64,83,7.0,1011,33,7,119,4,pontianak
2019-03-10,33,24,0.0,10.2,6,24,08:21 AM,08:42 PM,05:50 AM,05:57 PM,23,31,31,28,7,58,79,4.9,1011,33,9,162,5,pontianak
2019-03-11,34,24,0.0,10.2,7,32,09:06 AM,09:28 PM,05:50 AM,05:56 PM,23,33,33,29,7,53,78,2.6,1011,34,9,241,5,pontianak
